nH	N	vr	sym
1	17	5000	True
0.775	1.000000	0.935984	0.777134	0.592650	0.436697	0.329638	0.268386	0.240341	0.232790	0.240341	0.268386	0.329638	0.436697	0.592650	0.777134	0.935984	1.000000
0.780	1.000000	0.935174	0.774499	0.588271	0.431242	0.323746	0.262449	0.234509	0.227019	0.234509	0.262449	0.323746	0.431242	0.588271	0.774499	0.935174	1.000000
0.785	1.000000	0.934361	0.771853	0.583884	0.425792	0.317874	0.256546	0.228720	0.221296	0.228720	0.256546	0.317874	0.425792	0.583884	0.771853	0.934361	1.000000
0.790	1.000000	0.933542	0.769196	0.579491	0.420348	0.312024	0.250678	0.222975	0.215619	0.222975	0.250678	0.312024	0.420348	0.579491	0.769196	0.933542	1.000000
0.795	1.000000	0.932719	0.766529	0.575090	0.414911	0.306195	0.244845	0.217275	0.209992	0.217275	0.244845	0.306195	0.414911	0.575090	0.766529	0.932719	1.000000
0.800	1.000000	0.931891	0.763851	0.570683	0.409480	0.300389	0.239048	0.211621	0.204413	0.211621	0.239048	0.300389	0.409480	0.570683	0.763851	0.931891	1.000000
0.805	1.000000	0.931058	0.761163	0.566270	0.404056	0.294606	0.233287	0.206013	0.198885	0.206013	0.233287	0.294606	0.404056	0.566270	0.761163	0.931058	1.000000
0.810	1.000000	0.930221	0.758464	0.561851	0.398640	0.288846	0.227564	0.200452	0.193407	0.200452	0.227564	0.288846	0.398640	0.561851	0.758464	0.930221	1.000000
0.815	1.000000	0.929379	0.755756	0.557427	0.393232	0.283111	0.221880	0.194939	0.187981	0.194939	0.221880	0.283111	0.393232	0.557427	0.755756	0.929379	1.000000
0.820	1.000000	0.928533	0.753037	0.552997	0.387833	0.277400	0.216234	0.189475	0.182607	0.189475	0.216234	0.277400	0.387833	0.552997	0.753037	0.928533	1.000000
0.825	1.000000	0.927682	0.750308	0.548562	0.382443	0.271715	0.210628	0.184061	0.177286	0.184061	0.210628	0.271715	0.382443	0.548562	0.750308	0.927682	1.000000
0.830	1.000000	0.926826	0.747569	0.544123	0.377062	0.266056	0.205061	0.178696	0.172019	0.178696	0.205061	0.266056	0.377062	0.544123	0.747569	0.926826	1.000000
0.835	1.000000	0.925966	0.744821	0.539679	0.371692	0.260424	0.199536	0.173382	0.166806	0.173382	0.199536	0.260424	0.371692	0.539679	0.744821	0.925966	1.000000
0.840	1.000000	0.925101	0.742062	0.535232	0.366333	0.254819	0.194052	0.168119	0.161649	0.168119	0.194052	0.254819	0.366333	0.535232	0.742062	0.925101	1.000000
0.845	1.000000	0.924231	0.739295	0.530780	0.360985	0.249241	0.188610	0.162909	0.156547	0.162909	0.188610	0.249241	0.360985	0.530780	0.739295	0.924231	1.000000
0.850	1.000000	0.923357	0.736517	0.526326	0.355649	0.243692	0.183211	0.157751	0.151501	0.157751	0.183211	0.243692	0.355649	0.526326	0.736517	0.923357	1.000000
0.855	1.000000	0.922478	0.733731	0.521868	0.350324	0.238172	0.177855	0.152646	0.146513	0.152646	0.177855	0.238172	0.350324	0.521868	0.733731	0.922478	1.000000
0.860	1.000000	0.921595	0.730935	0.517407	0.345012	0.232682	0.172542	0.147595	0.141582	0.147595	0.172542	0.232682	0.345012	0.517407	0.730935	0.921595	1.000000
0.865	1.000000	0.920707	0.728130	0.512944	0.339714	0.227221	0.167275	0.142599	0.136709	0.142599	0.167275	0.227221	0.339714	0.512944	0.728130	0.920707	1.000000
0.870	1.000000	0.919815	0.725317	0.508479	0.334429	0.221791	0.162052	0.137658	0.131895	0.137658	0.162052	0.221791	0.334429	0.508479	0.725317	0.919815	1.000000
0.875	1.000000	0.918918	0.722494	0.504012	0.329158	0.216392	0.156874	0.132772	0.127141	0.132772	0.156874	0.216392	0.329158	0.504012	0.722494	0.918918	1.000000
0.880	1.000000	0.918017	0.719662	0.499543	0.323901	0.211025	0.151743	0.127943	0.122446	0.127943	0.151743	0.211025	0.323901	0.499543	0.719662	0.918017	1.000000
0.885	1.000000	0.917111	0.716822	0.495073	0.318659	0.205690	0.146658	0.123170	0.117812	0.123170	0.146658	0.205690	0.318659	0.495073	0.716822	0.917111	1.000000
0.890	1.000000	0.916200	0.713973	0.490602	0.313433	0.200387	0.141620	0.118454	0.113239	0.118454	0.141620	0.200387	0.313433	0.490602	0.713973	0.916200	1.000000
0.895	1.000000	0.915285	0.711116	0.486130	0.308222	0.195117	0.136629	0.113796	0.108727	0.113796	0.136629	0.195117	0.308222	0.486130	0.711116	0.915285	1.000000
0.900	1.000000	0.914366	0.708250	0.481658	0.303028	0.189881	0.131686	0.109196	0.104277	0.109196	0.131686	0.189881	0.303028	0.481658	0.708250	0.914366	1.000000
0.905	1.000000	0.913442	0.705377	0.477186	0.297850	0.184679	0.126792	0.104654	0.099890	0.104654	0.126792	0.184679	0.297850	0.477186	0.705377	0.913442	1.000000
0.910	1.000000	0.912514	0.702495	0.472714	0.292689	0.179511	0.121947	0.100172	0.095565	0.100172	0.121947	0.179511	0.292689	0.472714	0.702495	0.912514	1.000000
0.915	1.000000	0.911581	0.699605	0.468242	0.287546	0.174379	0.117151	0.095749	0.091304	0.095749	0.117151	0.174379	0.287546	0.468242	0.699605	0.911581	1.000000
0.920	1.000000	0.910644	0.696707	0.463772	0.282421	0.169281	0.112405	0.091386	0.087106	0.091386	0.112405	0.169281	0.282421	0.463772	0.696707	0.910644	1.000000
0.925	1.000000	0.909702	0.693801	0.459302	0.277314	0.164219	0.107709	0.087083	0.082973	0.087083	0.107709	0.164219	0.277314	0.459302	0.693801	0.909702	1.000000
0.930	1.000000	0.908756	0.690888	0.454834	0.272225	0.159194	0.103063	0.082841	0.078904	0.082841	0.103063	0.159194	0.272225	0.454834	0.690888	0.908756	1.000000
0.935	1.000000	0.907806	0.687967	0.450367	0.267156	0.154205	0.098469	0.078660	0.074899	0.078660	0.098469	0.154205	0.267156	0.450367	0.687967	0.907806	1.000000
0.940	1.000000	0.906851	0.685039	0.445903	0.262107	0.149253	0.093926	0.074540	0.070960	0.074540	0.093926	0.149253	0.262107	0.445903	0.685039	0.906851	1.000000
0.945	1.000000	0.905892	0.682103	0.441440	0.257077	0.144339	0.089434	0.070482	0.067087	0.070482	0.089434	0.144339	0.257077	0.441440	0.682103	0.905892	1.000000
0.950	1.000000	0.904928	0.679160	0.436980	0.252067	0.139462	0.084994	0.066486	0.063279	0.066486	0.084994	0.139462	0.252067	0.436980	0.679160	0.904928	1.000000
0.955	1.000000	0.903960	0.676210	0.432523	0.247079	0.134623	0.080607	0.062552	0.059537	0.062552	0.080607	0.134623	0.247079	0.432523	0.676210	0.903960	1.000000
0.960	1.000000	0.902988	0.673253	0.428070	0.242111	0.129823	0.076272	0.058681	0.055862	0.058681	0.076272	0.129823	0.242111	0.428070	0.673253	0.902988	1.000000
0.965	1.000000	0.902011	0.670289	0.423619	0.237164	0.125062	0.071990	0.054873	0.052253	0.054873	0.071990	0.125062	0.237164	0.423619	0.670289	0.902011	1.000000
0.970	1.000000	0.901030	0.667318	0.419172	0.232240	0.120340	0.067762	0.051128	0.048711	0.051128	0.067762	0.120340	0.232240	0.419172	0.667318	0.901030	1.000000
0.975	1.000000	0.900045	0.664341	0.414729	0.227337	0.115657	0.063587	0.047446	0.045236	0.047446	0.063587	0.115657	0.227337	0.414729	0.664341	0.900045	1.000000
0.980	1.000000	0.899055	0.661357	0.410290	0.222458	0.111014	0.059465	0.043827	0.041828	0.043827	0.059465	0.111014	0.222458	0.410290	0.661357	0.899055	1.000000
0.985	1.000000	0.898062	0.658366	0.405856	0.217600	0.106412	0.055398	0.040273	0.038488	0.040273	0.055398	0.106412	0.217600	0.405856	0.658366	0.898062	1.000000
0.990	1.000000	0.897063	0.655369	0.401427	0.212767	0.101850	0.051385	0.036782	0.035216	0.036782	0.051385	0.101850	0.212767	0.401427	0.655369	0.897063	1.000000
0.995	1.000000	0.896061	0.652366	0.397002	0.207956	0.097328	0.047426	0.033356	0.032011	0.033356	0.047426	0.097328	0.207956	0.397002	0.652366	0.896061	1.000000
1.000	1.000000	0.895054	0.649357	0.392583	0.203170	0.092848	0.043522	0.029994	0.028874	0.029994	0.043522	0.092848	0.203170	0.392583	0.649357	0.895054	1.000000
